Month,Day,Hour,Minute,Arrival_Rate
February,Friday,21,45:00,1
February,Friday,21,50:00,1
February,Friday,21,55:00,1
February,Friday,22,00:00,7
February,Friday,22,05:00,1
February,Friday,22,10:00,4
February,Friday,22,15:00,5
February,Friday,22,20:00,1
February,Friday,22,25:00,1
February,Friday,22,30:00,1
February,Friday,22,35:00,9
February,Friday,22,40:00,1
February,Friday,22,45:00,1
February,Friday,22,50:00,1
February,Friday,22,55:00,1
February,Friday,23,00:00,1
February,Friday,23,05:00,9
February,Friday,23,10:00,6
February,Friday,23,15:00,6
February,Friday,23,20:00,1
February,Friday,23,25:00,1
February,Friday,23,30:00,7
February,Friday,23,35:00,9
February,Friday,23,40:00,1
February,Friday,23,45:00,6
February,Friday,23,50:00,1
February,Friday,23,55:00,1
February,Saturday,0,00:00,1
February,Saturday,0,05:00,1
February,Saturday,0,10:00,1
February,Saturday,0,15:00,6
February,Saturday,0,20:00,1
February,Saturday,0,25:00,8
February,Saturday,0,30:00,1
February,Saturday,0,35:00,9
February,Saturday,0,40:00,1
February,Saturday,0,45:00,1
February,Saturday,0,50:00,1
February,Saturday,0,55:00,7
February,Saturday,1,00:00,9
February,Saturday,1,05:00,1
February,Saturday,1,10:00,7
February,Saturday,1,15:00,1
February,Saturday,1,20:00,1
February,Saturday,1,25:00,9
February,Saturday,1,30:00,6
February,Saturday,1,35:00,6
February,Saturday,1,40:00,1
February,Saturday,1,45:00,2
February,Saturday,1,50:00,1
February,Saturday,1,55:00,8
February,Saturday,2,00:00,7
February,Saturday,2,05:00,9
February,Saturday,2,10:00,1
February,Saturday,2,15:00,1
February,Saturday,2,20:00,1
February,Saturday,2,25:00,1
February,Saturday,2,30:00,1
February,Saturday,2,35:00,1
February,Saturday,2,40:00,1
February,Saturday,2,45:00,5
February,Saturday,2,50:00,1
February,Saturday,2,55:00,1
February,Saturday,3,00:00,8
February,Saturday,3,05:00,8
February,Saturday,3,10:00,1
February,Saturday,3,15:00,1
February,Saturday,3,20:00,8
February,Saturday,3,25:00,7
February,Saturday,3,30:00,9
February,Saturday,3,35:00,1
February,Saturday,3,40:00,9
February,Saturday,3,45:00,1
February,Saturday,3,50:00,9
February,Saturday,3,55:00,1
February,Saturday,4,00:00,8
February,Saturday,4,05:00,7
February,Saturday,4,10:00,7
February,Saturday,4,15:00,7
February,Saturday,4,20:00,1
February,Saturday,4,25:00,8
February,Saturday,4,30:00,2
February,Saturday,4,35:00,6
February,Saturday,4,40:00,2
February,Saturday,4,45:00,1
February,Saturday,4,50:00,1
February,Saturday,4,55:00,7
February,Saturday,5,00:00,6
February,Saturday,5,05:00,5
February,Saturday,5,10:00,1
February,Saturday,5,15:00,1
February,Saturday,5,20:00,1
February,Saturday,5,25:00,1
February,Saturday,5,30:00,1
February,Saturday,5,35:00,9
February,Saturday,5,40:00,9
February,Saturday,5,45:00,5
February,Saturday,5,50:00,8
February,Saturday,5,55:00,1
February,Saturday,6,00:00,9
February,Saturday,6,05:00,7
February,Saturday,6,10:00,8
February,Saturday,6,15:00,1
February,Saturday,6,20:00,1
February,Saturday,6,25:00,1
February,Saturday,6,30:00,6
February,Saturday,6,35:00,8
February,Saturday,6,40:00,7
February,Saturday,6,45:00,1
February,Saturday,6,50:00,7
February,Saturday,6,55:00,8
February,Saturday,7,00:00,1
February,Saturday,7,05:00,1
February,Saturday,7,10:00,6
February,Saturday,7,15:00,7
February,Saturday,7,20:00,9
February,Saturday,7,25:00,1
February,Saturday,7,30:00,7
February,Saturday,7,35:00,9
February,Saturday,7,40:00,1
February,Saturday,7,45:00,9
February,Saturday,7,50:00,9
February,Saturday,7,55:00,2
February,Saturday,8,00:00,8
February,Saturday,8,05:00,1
February,Saturday,8,10:00,8
February,Saturday,8,15:00,9
February,Saturday,8,20:00,1
February,Saturday,8,25:00,1
February,Saturday,8,30:00,1
February,Saturday,8,35:00,1
February,Saturday,8,40:00,7
February,Saturday,8,45:00,1
February,Saturday,8,50:00,9
February,Saturday,8,55:00,9
February,Saturday,9,00:00,1
February,Saturday,9,05:00,2
February,Saturday,9,10:00,8
February,Saturday,9,15:00,9
February,Saturday,9,20:00,1
February,Saturday,9,25:00,1
February,Saturday,9,30:00,7
February,Saturday,9,35:00,8
February,Saturday,9,40:00,6
February,Saturday,9,45:00,1
February,Saturday,9,50:00,1
February,Saturday,9,55:00,2
February,Saturday,10,00:00,8
February,Saturday,10,05:00,9
February,Saturday,10,10:00,7
February,Saturday,10,15:00,1
February,Saturday,10,20:00,1
February,Saturday,10,25:00,8
February,Saturday,10,30:00,1
February,Saturday,10,35:00,8
February,Saturday,10,40:00,7
February,Saturday,10,45:00,8
February,Saturday,10,50:00,8
February,Saturday,10,55:00,8
February,Saturday,11,00:00,8
February,Saturday,11,05:00,1
February,Saturday,11,10:00,8
February,Saturday,11,15:00,1
February,Saturday,11,20:00,7
February,Saturday,11,25:00,6
February,Saturday,11,30:00,1
February,Saturday,11,35:00,6
February,Saturday,11,40:00,7
February,Saturday,11,45:00,9
February,Saturday,11,50:00,1
February,Saturday,11,55:00,8
February,Saturday,12,00:00,1
February,Saturday,12,05:00,1
February,Saturday,12,10:00,1
February,Saturday,12,15:00,9
February,Saturday,12,20:00,1
February,Saturday,12,25:00,1
February,Saturday,12,30:00,7
February,Saturday,12,35:00,1
February,Saturday,12,40:00,1
February,Saturday,12,45:00,7
February,Saturday,12,50:00,1
February,Saturday,12,55:00,9
February,Saturday,13,00:00,8
February,Saturday,13,05:00,1
February,Saturday,13,10:00,1
February,Saturday,13,15:00,6
February,Saturday,13,20:00,8
February,Saturday,13,25:00,8
February,Saturday,13,30:00,6
February,Saturday,13,35:00,8
February,Saturday,13,40:00,7
February,Saturday,13,45:00,1
February,Saturday,13,50:00,1
February,Saturday,13,55:00,9
February,Saturday,14,00:00,1
February,Saturday,14,05:00,8
February,Saturday,14,10:00,9
February,Saturday,14,15:00,8
February,Saturday,14,20:00,1
February,Saturday,14,25:00,1
February,Saturday,14,30:00,1
February,Saturday,14,35:00,9
February,Saturday,14,40:00,1
February,Saturday,14,45:00,7
February,Saturday,14,50:00,7
February,Saturday,14,55:00,8
February,Saturday,15,00:00,7
February,Saturday,15,05:00,7
February,Saturday,15,10:00,2
February,Saturday,15,15:00,6
February,Saturday,15,20:00,8
February,Saturday,15,25:00,1
February,Saturday,15,30:00,6
February,Saturday,15,35:00,1
February,Saturday,15,40:00,9
February,Saturday,15,45:00,8
February,Saturday,15,50:00,1
February,Saturday,15,55:00,8
February,Saturday,16,00:00,1
February,Saturday,16,05:00,1
February,Saturday,16,10:00,1
February,Saturday,16,15:00,8
February,Saturday,16,20:00,5
February,Saturday,16,25:00,1
February,Saturday,16,30:00,7
February,Saturday,16,35:00,9
February,Saturday,16,40:00,6
February,Saturday,16,45:00,6
February,Saturday,16,50:00,9
February,Saturday,16,55:00,8
February,Saturday,17,00:00,1
February,Saturday,17,05:00,7
February,Saturday,17,10:00,8
February,Saturday,17,15:00,9
February,Saturday,17,20:00,7
February,Saturday,17,25:00,7
February,Saturday,17,30:00,1
February,Saturday,17,35:00,1
February,Saturday,17,40:00,1
February,Saturday,17,45:00,1
February,Saturday,17,50:00,8
February,Saturday,17,55:00,2
February,Saturday,18,00:00,1
February,Saturday,18,05:00,1
February,Saturday,18,10:00,8
February,Saturday,18,15:00,1
February,Saturday,18,20:00,6
February,Saturday,18,25:00,9
February,Saturday,18,30:00,9
February,Saturday,18,35:00,7
February,Saturday,18,40:00,9
February,Saturday,18,45:00,1
February,Saturday,18,50:00,7
February,Saturday,18,55:00,1
February,Saturday,19,00:00,6
February,Saturday,19,05:00,8
February,Saturday,19,10:00,2
February,Saturday,19,15:00,1
February,Saturday,19,20:00,3
February,Saturday,19,25:00,9
February,Saturday,19,30:00,2
February,Saturday,19,35:00,9
February,Saturday,19,40:00,1
February,Saturday,19,45:00,1
February,Saturday,19,50:00,8
February,Saturday,19,55:00,1
February,Saturday,20,00:00,1
February,Saturday,20,05:00,1
February,Saturday,20,10:00,1
February,Saturday,20,15:00,1
February,Saturday,20,20:00,8
February,Saturday,20,25:00,6
February,Saturday,20,30:00,1
February,Saturday,20,35:00,1
February,Saturday,20,40:00,6
February,Saturday,20,45:00,5
February,Saturday,20,50:00,1
February,Saturday,20,55:00,7
February,Saturday,21,00:00,1
February,Saturday,21,05:00,9
February,Saturday,21,10:00,6
February,Saturday,21,15:00,1
February,Saturday,21,20:00,9
February,Saturday,21,25:00,9
February,Saturday,21,30:00,1
February,Saturday,21,35:00,2
February,Saturday,21,40:00,8
February,Saturday,21,45:00,5
February,Saturday,21,50:00,9
February,Saturday,21,55:00,5
February,Saturday,22,00:00,1
February,Saturday,22,05:00,1
February,Saturday,22,10:00,6
February,Saturday,22,15:00,1
February,Saturday,22,20:00,1
February,Saturday,22,25:00,9
February,Saturday,22,30:00,1
February,Saturday,22,35:00,3
February,Saturday,22,40:00,1
February,Saturday,22,45:00,1
February,Saturday,22,50:00,7
February,Saturday,22,55:00,1
February,Saturday,23,00:00,9
February,Saturday,23,05:00,9
February,Saturday,23,10:00,9
February,Saturday,23,15:00,1
February,Saturday,23,20:00,9
February,Saturday,23,25:00,1
February,Saturday,23,30:00,7
February,Saturday,23,35:00,6
February,Saturday,23,40:00,2
February,Saturday,23,45:00,7
February,Saturday,23,50:00,1
February,Saturday,23,55:00,1
February,Sunday,0,00:00,1
February,Sunday,0,05:00,1
February,Sunday,0,10:00,7
February,Sunday,0,15:00,6
February,Sunday,0,20:00,1
February,Sunday,0,25:00,1
February,Sunday,0,30:00,1
February,Sunday,0,35:00,1
February,Sunday,0,40:00,9
February,Sunday,0,45:00,1
February,Sunday,0,50:00,9
February,Sunday,0,55:00,9
February,Sunday,1,00:00,9
February,Sunday,1,05:00,9
February,Sunday,1,10:00,1
February,Sunday,1,15:00,2
February,Sunday,1,20:00,6
February,Sunday,1,25:00,1
February,Sunday,1,30:00,9
February,Sunday,1,35:00,7
February,Sunday,1,40:00,1
February,Sunday,1,45:00,1
February,Sunday,1,50:00,1
February,Sunday,1,55:00,7
February,Sunday,2,00:00,7
February,Sunday,2,05:00,1
February,Sunday,2,10:00,1
February,Sunday,2,15:00,1
February,Sunday,2,20:00,8
February,Sunday,2,25:00,1
February,Sunday,2,30:00,1
February,Sunday,2,35:00,7
February,Sunday,2,40:00,1
February,Sunday,2,45:00,1
February,Sunday,2,50:00,1
February,Sunday,2,55:00,1
February,Sunday,3,00:00,1
February,Sunday,3,05:00,1
February,Sunday,3,10:00,9
February,Sunday,3,15:00,1
February,Sunday,3,20:00,1
February,Sunday,3,25:00,1
February,Sunday,3,30:00,1
February,Sunday,3,35:00,1
February,Sunday,3,40:00,1
February,Sunday,3,45:00,1
February,Sunday,3,50:00,1
February,Sunday,3,55:00,1
February,Sunday,4,00:00,6
February,Sunday,4,05:00,9
February,Sunday,4,10:00,1
February,Sunday,4,15:00,1
February,Sunday,4,20:00,9
February,Sunday,4,25:00,2
February,Sunday,4,30:00,1
February,Sunday,4,35:00,9
February,Sunday,4,40:00,3
February,Sunday,4,45:00,2
February,Sunday,4,50:00,1
February,Sunday,4,55:00,8
February,Sunday,5,00:00,1
February,Sunday,5,05:00,1
February,Sunday,5,10:00,6
February,Sunday,5,15:00,8
February,Sunday,5,20:00,8
February,Sunday,5,25:00,2
February,Sunday,5,30:00,1
February,Sunday,5,35:00,2
February,Sunday,5,40:00,7
February,Sunday,5,45:00,1
February,Sunday,5,50:00,7
February,Sunday,5,55:00,1
February,Sunday,6,00:00,1
February,Sunday,6,05:00,4
February,Sunday,6,10:00,1
February,Sunday,6,15:00,7
February,Sunday,6,20:00,8
February,Sunday,6,25:00,1
February,Sunday,6,30:00,1
February,Sunday,6,35:00,1
February,Sunday,6,40:00,8
February,Sunday,6,45:00,1
February,Sunday,6,50:00,2
February,Sunday,6,55:00,1
February,Sunday,7,00:00,8
February,Sunday,7,05:00,8
February,Sunday,7,10:00,7
February,Sunday,7,15:00,1
February,Sunday,7,20:00,1
February,Sunday,7,25:00,1
February,Sunday,7,30:00,1
February,Sunday,7,35:00,1
February,Sunday,7,40:00,4
February,Sunday,7,45:00,1
February,Sunday,7,50:00,9
February,Sunday,7,55:00,2
February,Sunday,8,00:00,1
February,Sunday,8,05:00,1
February,Sunday,8,10:00,1
February,Sunday,8,15:00,1
February,Sunday,8,20:00,2
February,Sunday,8,25:00,1
February,Sunday,8,30:00,6
February,Sunday,8,35:00,1
February,Sunday,8,40:00,9
February,Sunday,8,45:00,1
February,Sunday,8,50:00,7
February,Sunday,8,55:00,1
February,Sunday,9,00:00,1
February,Sunday,9,05:00,8
February,Sunday,9,10:00,1
February,Sunday,9,15:00,6
February,Sunday,9,20:00,6
February,Sunday,9,25:00,1
February,Sunday,9,30:00,1
February,Sunday,9,35:00,1
February,Sunday,9,40:00,1
February,Sunday,9,45:00,1
February,Sunday,9,50:00,9
February,Sunday,9,55:00,1
February,Sunday,10,00:00,9
February,Sunday,10,05:00,1
February,Sunday,10,10:00,1
February,Sunday,10,15:00,1
February,Sunday,10,20:00,6
February,Sunday,10,25:00,7
February,Sunday,10,30:00,7
February,Sunday,10,35:00,3
February,Sunday,10,40:00,9
February,Sunday,10,45:00,5
February,Sunday,10,50:00,7
February,Sunday,10,55:00,8
February,Sunday,11,00:00,1
February,Sunday,11,05:00,1
February,Sunday,11,10:00,8
February,Sunday,11,15:00,8
February,Sunday,11,20:00,2
February,Sunday,11,25:00,8
February,Sunday,11,30:00,8
February,Sunday,11,35:00,1
February,Sunday,11,40:00,7
February,Sunday,11,45:00,8
February,Sunday,11,50:00,1
February,Sunday,11,55:00,7
February,Sunday,12,00:00,4
February,Sunday,12,05:00,6
February,Sunday,12,10:00,1
February,Sunday,12,15:00,8
February,Sunday,12,20:00,5
February,Sunday,12,25:00,7
February,Sunday,12,30:00,1
February,Sunday,12,35:00,7
February,Sunday,12,40:00,8
February,Sunday,12,45:00,1
February,Sunday,12,50:00,2
February,Sunday,12,55:00,1
February,Sunday,13,00:00,1
February,Sunday,13,05:00,1
February,Sunday,13,10:00,6
February,Sunday,13,15:00,1
February,Sunday,13,20:00,1
February,Sunday,13,25:00,8
February,Sunday,13,30:00,9
February,Sunday,13,35:00,5
February,Sunday,13,40:00,1
February,Sunday,13,45:00,1
February,Sunday,13,50:00,9
February,Sunday,13,55:00,1
February,Sunday,14,00:00,7
February,Sunday,14,05:00,1
February,Sunday,14,10:00,7
February,Sunday,14,15:00,9
February,Sunday,14,20:00,6
February,Sunday,14,25:00,1
February,Sunday,14,30:00,1
February,Sunday,14,35:00,1
February,Sunday,14,40:00,1
February,Sunday,14,45:00,1
February,Sunday,14,50:00,5
February,Sunday,14,55:00,2
February,Sunday,15,00:00,1
February,Sunday,15,05:00,2
February,Sunday,15,10:00,9
February,Sunday,15,15:00,9
February,Sunday,15,20:00,7
February,Sunday,15,25:00,8
February,Sunday,15,30:00,7
February,Sunday,15,35:00,9
February,Sunday,15,40:00,7
February,Sunday,15,45:00,4
February,Sunday,15,50:00,6
February,Sunday,15,55:00,2
February,Sunday,16,00:00,7
February,Sunday,16,05:00,1
February,Sunday,16,10:00,9
February,Sunday,16,15:00,9
February,Sunday,16,20:00,6
February,Sunday,16,25:00,6
February,Sunday,16,30:00,1
February,Sunday,16,35:00,1
February,Sunday,16,40:00,1
February,Sunday,16,45:00,9
February,Sunday,16,50:00,7
February,Sunday,16,55:00,7
February,Sunday,17,00:00,1
February,Sunday,17,05:00,8
February,Sunday,17,10:00,9
February,Sunday,17,15:00,6
February,Sunday,17,20:00,1
February,Sunday,17,25:00,1
February,Sunday,17,30:00,1
February,Sunday,17,35:00,7
February,Sunday,17,40:00,1
February,Sunday,17,45:00,1
February,Sunday,17,50:00,9
February,Sunday,17,55:00,8
February,Sunday,18,00:00,1
February,Sunday,18,05:00,7
February,Sunday,18,10:00,8
February,Sunday,18,15:00,1
February,Sunday,18,20:00,8
February,Sunday,18,25:00,2
February,Sunday,18,30:00,1
February,Sunday,18,35:00,1
February,Sunday,18,40:00,7
February,Sunday,18,45:00,1
February,Sunday,18,50:00,1
February,Sunday,18,55:00,1
February,Sunday,19,00:00,8
February,Sunday,19,05:00,7
February,Sunday,19,10:00,2
February,Sunday,19,15:00,1
February,Sunday,19,20:00,8
February,Sunday,19,25:00,9
February,Sunday,19,30:00,1
February,Sunday,19,35:00,6
February,Sunday,19,40:00,1
February,Sunday,19,45:00,9
February,Sunday,19,50:00,6
February,Sunday,19,55:00,7
February,Sunday,20,00:00,1
February,Sunday,20,05:00,5
February,Sunday,20,10:00,1
February,Sunday,20,15:00,1
February,Sunday,20,20:00,8
February,Sunday,20,25:00,7
February,Sunday,20,30:00,2
February,Sunday,20,35:00,9
February,Sunday,20,40:00,1
February,Sunday,20,45:00,1
February,Sunday,20,50:00,8
February,Sunday,20,55:00,1
February,Sunday,21,00:00,9
February,Sunday,21,05:00,2
February,Sunday,21,10:00,1
February,Sunday,21,15:00,1
February,Sunday,21,20:00,1
February,Sunday,21,25:00,7
February,Sunday,21,30:00,5
February,Sunday,21,35:00,1
February,Sunday,21,40:00,9
February,Sunday,21,45:00,7
February,Sunday,21,50:00,1
February,Sunday,21,55:00,1
February,Sunday,22,00:00,9
February,Sunday,22,05:00,2
February,Sunday,22,10:00,1
February,Sunday,22,15:00,1
February,Sunday,22,20:00,5
February,Sunday,22,25:00,1
February,Sunday,22,30:00,8
February,Sunday,22,35:00,7
February,Sunday,22,40:00,1
February,Sunday,22,45:00,5
February,Sunday,22,50:00,7
February,Sunday,22,55:00,9
February,Sunday,23,00:00,1
February,Sunday,23,05:00,1
February,Sunday,23,10:00,8
February,Sunday,23,15:00,1
February,Sunday,23,20:00,1
February,Sunday,23,25:00,1
February,Sunday,23,30:00,1
February,Sunday,23,35:00,2
February,Sunday,23,40:00,9
February,Sunday,23,45:00,4
February,Sunday,23,50:00,1
February,Sunday,23,55:00,2
February,Monday,0,00:00,1
February,Monday,0,05:00,1
February,Monday,0,10:00,9
February,Monday,0,15:00,7
February,Monday,0,20:00,2
February,Monday,0,25:00,2
February,Monday,0,30:00,1
February,Monday,0,35:00,1
February,Monday,0,40:00,1
February,Monday,0,45:00,1
February,Monday,0,50:00,1
February,Monday,0,55:00,2
February,Monday,1,00:00,8
February,Monday,1,05:00,1
February,Monday,1,10:00,1
February,Monday,1,15:00,1
February,Monday,1,20:00,6
February,Monday,1,25:00,1
February,Monday,1,30:00,1
February,Monday,1,35:00,1
February,Monday,1,40:00,8
February,Monday,1,45:00,7
February,Monday,1,50:00,9
February,Monday,1,55:00,2
February,Monday,2,00:00,1
February,Monday,2,05:00,9
February,Monday,2,10:00,8
February,Monday,2,15:00,1
February,Monday,2,20:00,2
February,Monday,2,25:00,1
February,Monday,2,30:00,6
February,Monday,2,35:00,1
February,Monday,2,40:00,1
February,Monday,2,45:00,1
February,Monday,2,50:00,1
February,Monday,2,55:00,1
February,Monday,3,00:00,9
February,Monday,3,05:00,8
February,Monday,3,10:00,1
February,Monday,3,15:00,1
February,Monday,3,20:00,8
February,Monday,3,25:00,6
February,Monday,3,30:00,1
February,Monday,3,35:00,1
February,Monday,3,40:00,7
February,Monday,3,45:00,9
February,Monday,3,50:00,1
February,Monday,3,55:00,8
February,Monday,4,00:00,9
February,Monday,4,05:00,8
February,Monday,4,10:00,9
February,Monday,4,15:00,9
February,Monday,4,20:00,1
February,Monday,4,25:00,8
February,Monday,4,30:00,6
February,Monday,4,35:00,1
February,Monday,4,40:00,1
February,Monday,4,45:00,1
February,Monday,4,50:00,1
February,Monday,4,55:00,6
February,Monday,5,00:00,1
February,Monday,5,05:00,7
February,Monday,5,10:00,1
February,Monday,5,15:00,1
February,Monday,5,20:00,1
February,Monday,5,25:00,1
February,Monday,5,30:00,1
February,Monday,5,35:00,7
February,Monday,5,40:00,1
February,Monday,5,45:00,1
February,Monday,5,50:00,1
February,Monday,5,55:00,9
February,Monday,6,00:00,1
February,Monday,6,05:00,8
February,Monday,6,10:00,1
February,Monday,6,15:00,1
February,Monday,6,20:00,8
February,Monday,6,25:00,1
February,Monday,6,30:00,1
February,Monday,6,35:00,9
February,Monday,6,40:00,9
February,Monday,6,45:00,1
February,Monday,6,50:00,1
February,Monday,6,55:00,1
February,Monday,7,00:00,8
February,Monday,7,05:00,1
February,Monday,7,10:00,1
February,Monday,7,15:00,8
